text	tags_whitespace_sep
εὑρὼν ὀνάριον δὲ ὁ Ἰησοῦς ἐκάθισεν ἐπ’ αὐτό καθώς ἐστιν γεγραμμένον Μὴ φοβοῦ θυγάτηρ Σιών ἰδοὺ ὁ βασιλεύς σου ἔρχεται καθήμενος ἐπὶ πῶλον ὄνου 	speech_act #predicating circumstance instantiator_construal $process circumstance complete circumstance internal_orientation development_marker progressive 
Μὴ φοβοῦ θυγάτηρ Σιών 	speech_act #predicating grouped direction_tbd interactant_indication_tbd augmented 
ἰδοὺ ὁ βασιλεύς σου ἔρχεται καθήμενος ἐπὶ πῶλον ὄνου 	speech_act augmented #predicating instantiator_construal affected $process circumstance alertness 
ταῦτα οὐκ ἔγνωσαν αὐτοῦ οἱ μαθηταὶ τὸ πρῶτον 	speech_act #predicating grouped circumstance internal_orientation 
ἀλλ’ ὅτε ἐδοξάσθη Ἰησοῦς τότε ἐμνήσθησαν ὅτι ταῦτα ἦν ἐπ’ αὐτῷ γεγραμμένα καὶ ταῦτα ἐποίησαν αὐτῷ 	development_marker corrective speech_act augmented #predicating circumstance subjective_participation_type_tbd $process complete objectifying #externalization centrality_tbd instantiator_construal internal_orientation 
ἐμαρτύρει οὖν ὁ ὄχλος ὁ ὢν μετ’ αὐτοῦ ὅτε τὸν Λάζαρον ἐφώνησεν ἐκ τοῦ μνημείου καὶ ἤγειρεν αὐτὸν ἐκ νεκρῶν 	speech_act #predicating $process alertness instantiator_construal circumstance internal_orientation development_marker advancing 
διὰ τοῦτο καὶ ὑπήντησεν αὐτῷ ὁ ὄχλος ὅτι ἤκουσαν τοῦτο αὐτὸν πεποιηκέναι τὸ σημεῖον 	speech_act #predicating grouped circumstance circumstance internal_orientation 
οἱ Φαρισαῖοι οὖν εἶπαν πρὸς ἑαυτούς Θεωρεῖτε ὅτι οὐκ ὠφελεῖτε οὐδέν ἴδε ὁ κόσμος ὀπίσω αὐτοῦ ἀπῆλθεν 	speech_act #predicating instantiator_construal $process circumstance objectifying complete internal_orientation development_marker advancing 
Θεωρεῖτε ὅτι οὐκ ὠφελεῖτε οὐδέν 	speech_act #predicating $process objectifying alertness interactant speaker_excluded 
ἴδε ὁ κόσμος ὀπίσω αὐτοῦ ἀπῆλθεν 	speech_act augmented #predicating instantiator_construal circumstance $process complete internal_orientation 
Ἦσαν δὲ Ἕλληνές τινες ἐκ τῶν ἀναβαινόντων ἵνα προσκυνήσωσιν ἐν τῇ ἑορτῇ 	speech_act #predicating $process complementary_property alertness instantiator_construal internal_orientation development_marker progressive 
οὗτοι οὖν προσῆλθον Φιλίππῳ τῷ ἀπὸ Βηθσαϊδὰ τῆς Γαλιλαίας 	speech_act #predicating instantiator_construal $process circumstance complete internal_orientation development_marker advancing 
καὶ ἠρώτων αὐτὸν λέγοντες Κύριε θέλομεν τὸν Ἰησοῦν ἰδεῖν 	development_marker speech_act #predicating $process objectifying circumstance alertness internal_orientation 
Κύριε θέλομεν τὸν Ἰησοῦν ἰδεῖν 	speech_act augmented #predicating $process objectifying alertness interactant 
ἔρχεται ὁ Φίλιππος καὶ λέγει τῷ Ἀνδρέᾳ 	speech_act #predicating grouped 
ἔρχεται Ἀνδρέας καὶ Φίλιππος καὶ λέγουσιν τῷ Ἰησοῦ 	speech_act #predicating grouped 
ὁ Ἰησοῦς δὲ ἀποκρίνεται αὐτοῖς λέγων Ἐλήλυθεν ἡ ὥρα ἵνα δοξασθῇ ὁ υἱὸς τοῦ ἀνθρώπου ἀμὴν ἀμὴν λέγω ὑμῖν ἐὰν μὴ ὁ κόκκος τοῦ σίτου πεσὼν εἰς τὴν γῆν ἀποθάνῃ αὐτὸς μόνος μένει ἐὰν ἀποθάνῃ δὲ πολὺν καρπὸν φέρει ὁ φιλῶν τὴν ψυχὴν αὐτοῦ ἀπολλύει αὐτήν καὶ ὁ μισῶν τὴν ψυχὴν αὐτοῦ ἐν τῷ κόσμῳ τούτῳ εἰς ζωὴν αἰώνιον φυλάξει αὐτήν ἐὰν ἐμοί τις διακονῇ ἐμοὶ ἀκολουθείτω καὶ ὅπου εἰμὶ ἐγὼ ἐκεῖ καὶ ὁ διάκονος ὁ ἐμὸς ἔσται ἐάν τις ἐμοὶ διακονῇ τιμήσει αὐτὸν ὁ πατήρ Νῦν ἡ ψυχή μου τετάρακται καὶ τί εἴπω πάτερ σῶσόν με ἐκ τῆς ὥρας ταύτης ἀλλὰ διὰ τοῦτο ἦλθον εἰς τὴν ὥραν ταύτην πάτερ δόξασόν σου τὸ ὄνομα 	speech_act #predicating instantiator_construal affected $process objectifying peripheral medial-final circumstance alertness development_marker progressive 
Ἐλήλυθεν ἡ ὥρα ἵνα δοξασθῇ ὁ υἱὸς τοῦ ἀνθρώπου 	speech_act #predicating $process objectifying alertness complete instantiator_construal 
ἀμὴν ἀμὴν λέγω ὑμῖν ἐὰν μὴ ὁ κόκκος τοῦ σίτου πεσὼν εἰς τὴν γῆν ἀποθάνῃ αὐτὸς μόνος μένει ἐὰν ἀποθάνῃ δὲ πολὺν καρπὸν φέρει 	speech_act augmented augmented #predicating $process objectifying extra_participant medial-final alertness interactant 
ἐὰν μὴ ὁ κόκκος τοῦ σίτου πεσὼν εἰς τὴν γῆν ἀποθάνῃ αὐτὸς μόνος μένει 	speech_act #predicating circumstance instantiator_construal complementary_property $process alertness 
ἐὰν ἀποθάνῃ δὲ πολὺν καρπὸν φέρει 	speech_act #predicating circumstance objectifying $process alertness development_marker progressive 
ὁ φιλῶν τὴν ψυχὴν αὐτοῦ ἀπολλύει αὐτήν καὶ ὁ μισῶν τὴν ψυχὴν αὐτοῦ ἐν τῷ κόσμῳ τούτῳ εἰς ζωὴν αἰώνιον φυλάξει αὐτήν 	speech_act #predicating grouped 
ἐὰν ἐμοί τις διακονῇ ἐμοὶ ἀκολουθείτω καὶ ὅπου εἰμὶ ἐγὼ ἐκεῖ καὶ ὁ διάκονος ὁ ἐμὸς ἔσται 	speech_act #predicating grouped direction_tbd 
ἐάν τις ἐμοὶ διακονῇ τιμήσει αὐτὸν ὁ πατήρ 	speech_act #predicating circumstance $process objectifying complete expected instantiator_construal 
Νῦν ἡ ψυχή μου τετάρακται 	speech_act #predicating circumstance instantiator_construal subjective_participation_type_tbd $process alertness complete objectifying #externalization centrality_tbd 
καὶ τί εἴπω 	development_marker speech_act #predicating objectifying $process complete interrogative differentiation_request contemplative internal_orientation interactant 
πάτερ σῶσόν με ἐκ τῆς ὥρας ταύτης 	speech_act augmented #predicating $process objectifying circumstance complete direction_tbd interactant_indication_tbd 
ἀλλὰ διὰ τοῦτο ἦλθον εἰς τὴν ὥραν ταύτην 	development_marker corrective speech_act #predicating circumstance $process circumstance complete internal_orientation interactant 
πάτερ δόξασόν σου τὸ ὄνομα 	speech_act augmented #predicating $process objectifying complete direction_tbd interactant_indication_tbd 
ἦλθεν οὖν φωνὴ ἐκ τοῦ οὐρανοῦ Καὶ ἐδόξασα καὶ πάλιν δοξάσω 	speech_act #predicating $process circumstance objectifying complete instantiator_construal internal_orientation development_marker advancing 
Καὶ ἐδόξασα καὶ πάλιν δοξάσω 	speech_act #predicating grouped orientation_tbd 
ὁ ὄχλος ὁ ἑστὼς καὶ ἀκούσας οὖν ἔλεγεν βροντὴν γεγονέναι 	speech_act #predicating instantiator_construal $process objectifying complementary_property alertness internal_orientation development_marker advancing 
ἄλλοι ἔλεγον Ἄγγελος αὐτῷ λελάληκεν 	speech_act #predicating instantiator_construal $process objectifying alertness internal_orientation 
Ἄγγελος αὐτῷ λελάληκεν 	speech_act #predicating instantiator_construal objectifying peripheral medial-final $process alertness complete 
ἀπεκρίθη Ἰησοῦς καὶ εἶπεν Οὐ δι’ ἐμὲ ἡ φωνὴ αὕτη γέγονεν ἀλλὰ δι’ ὑμᾶς νῦν κρίσις τοῦ κόσμου τούτου ἐστὶν νῦν ὁ ἄρχων τοῦ κόσμου τούτου ἐκβληθήσεται ἔξω κἀγὼ ἐὰν ὑψωθῶ ἐκ τῆς γῆς πάντας ἑλκύσω πρὸς ἐμαυτόν 	speech_act #predicating grouped internal_orientation 
Οὐ δι’ ἐμὲ ἡ φωνὴ αὕτη γέγονεν ἀλλὰ δι’ ὑμᾶς 	speech_act #predicating grouped 
νῦν κρίσις τοῦ κόσμου τούτου ἐστὶν νῦν ὁ ἄρχων τοῦ κόσμου τούτου ἐκβληθήσεται ἔξω 	speech_act #predicating grouped 
κἀγὼ ἐὰν ὑψωθῶ ἐκ τῆς γῆς πάντας ἑλκύσω πρὸς ἐμαυτόν 	speech_act #predicating circumstance objectifying $process circumstance complete expected interactant 
τοῦτο δὲ ἔλεγεν σημαίνων ποίῳ θανάτῳ ἤμελλεν ἀποθνῄσκειν 	speech_act #predicating objectifying $process circumstance alertness internal_orientation development_marker progressive 
ἀπεκρίθη οὖν αὐτῷ ὁ ὄχλος Ἡμεῖς ἠκούσαμεν ἐκ τοῦ νόμου ὅτι ὁ χριστὸς μένει εἰς τὸν αἰῶνα καὶ πῶς λέγεις σὺ ὅτι δεῖ ὑψωθῆναι τὸν υἱὸν τοῦ ἀνθρώπου τίς ἐστιν οὗτος ὁ υἱὸς τοῦ ἀνθρώπου 	speech_act #predicating subjective_participation_type_tbd $process objectifying extra_participant medial-final #externalization complete instantiator_construal internal_orientation augmented development_marker advancing 
εἶπεν οὖν αὐτοῖς ὁ Ἰησοῦς Ἔτι μικρὸν χρόνον τὸ φῶς ἐν ὑμῖν ἐστιν περιπατεῖτε ὡς τὸ φῶς ἔχετε ἵνα μὴ σκοτία ὑμᾶς καταλάβῃ καὶ ὁ περιπατῶν ἐν τῇ σκοτίᾳ οὐκ οἶδεν ποῦ ὑπάγει ὡς τὸ φῶς ἔχετε πιστεύετε εἰς τὸ φῶς ἵνα υἱοὶ φωτὸς γένησθε 	speech_act #predicating $process objectifying extra_participant medial-final complete instantiator_construal internal_orientation development_marker advancing 
Ἔτι μικρὸν χρόνον τὸ φῶς ἐν ὑμῖν ἐστιν 	speech_act #predicating circumstance circumstance instantiator_construal complementary_property $process alertness 
περιπατεῖτε ὡς τὸ φῶς ἔχετε ἵνα μὴ σκοτία ὑμᾶς καταλάβῃ 	speech_act #predicating $process alertness circumstance circumstance direction_tbd interactant_indication_tbd 
καὶ ὁ περιπατῶν ἐν τῇ σκοτίᾳ οὐκ οἶδεν 	development_marker speech_act #predicating instantiator_construal grouped 
ποῦ ὑπάγει 	speech_act #predicating circumstance $process alertness 
ὡς τὸ φῶς ἔχετε πιστεύετε εἰς τὸ φῶς ἵνα υἱοὶ φωτὸς γένησθε 	speech_act #predicating circumstance $process circumstance alertness circumstance direction_tbd interactant_indication_tbd 
Ταῦτα ἐλάλησεν Ἰησοῦς καὶ ἀπελθὼν ἐκρύβη ἀπ’ αὐτῶν 	speech_act #predicating grouped internal_orientation 
τοσαῦτα σημεῖα αὐτοῦ πεποιηκότος ἔμπροσθεν αὐτῶν δὲ οὐκ ἐπίστευον εἰς αὐτόν ἵνα ὁ λόγος Ἠσαΐου τοῦ προφήτου πληρωθῇ ὃν εἶπεν Κύριε τίς ἐπίστευσεν τῇ ἀκοῇ ἡμῶν καὶ ὁ βραχίων κυρίου τίνι ἀπεκαλύφθη 	speech_act #predicating circumstance grouped circumstance internal_orientation development_marker progressive 
Κύριε τίς ἐπίστευσεν τῇ ἀκοῇ ἡμῶν καὶ ὁ βραχίων κυρίου τίνι ἀπεκαλύφθη 	speech_act augmented #predicating grouped interrogative internal_orientation 
διὰ τοῦτο οὐκ ἠδύναντο πιστεύειν ὅτι πάλιν εἶπεν Ἠσαΐας Τετύφλωκεν αὐτῶν τοὺς ὀφθαλμοὺς καὶ ἐπώρωσεν αὐτῶν τὴν καρδίαν ἵνα μὴ ἴδωσιν τοῖς ὀφθαλμοῖς καὶ νοήσωσιν τῇ καρδίᾳ καὶ στραφῶσιν καὶ ἰάσομαι αὐτούς 	speech_act #predicating circumstance grouped circumstance internal_orientation 
